Vigencia_Inicio,Vigencia_Fin,Aeropuerto,Nom_Aeropuerto,Gpo_Consumo,Tipo,Tarifa,No.,Descripcion,Precio_Pemex,Descnto_Pemex,Almacenamiento_Origen,Almacenamiento_Base,Almacenamiento_Hidrante,Alm_Horario_Extraordinario,Expedio_Autotanque,Expendio _ispensador,Exp_Horario_extraordinario,Tarifa_Succion,COM_ALM_EXP_AUTOTANQUE,COM_ALM_EXP_HIDRANTE,COM_ALM_EXP_AUTOTANQUE,COM_ALM_EXP_HIDRANTE,ALM_EXP_AUTOTANQUE,ALM_EXP_HIDRANTE,ALM_EXP_AUTOTANQUE,ALM_EXP_HIDRANTE
21122021,27122021,VER,VERACRUZ,GPO 06-A,6-A,Contractual,101,TURBOSINA, $13.50625 ,-$0.58898 , $-   , $0.13465 , $0.01000 , $0.03081 , $0.31274 , $0.28574 , $0.21071 , $0.31274 , $13.36466 , $13.34766 , $13.60618 , $13.58918 , $0.44739 , $0.43039 , $0.68891 , $0.67191 
21122021,27122021,VER,VERACRUZ,GPO 06-B,6-B,Contractual,101,TURBOSINA, $13.50625 ,-$0.58898 , $-   , $0.13465 , $0.01000 , $0.03081 , $0.33151 , $0.30289 , $0.21071 , $0.33151 , $13.38343 , $13.36481 , $13.62495 , $13.60633 , $0.46616 , $0.44754 , $0.70768 , $0.68906 
21122021,27122021,VER,VERACRUZ,GPO 06-C,6-C,Contractual,101,TURBOSINA, $13.50625 ,-$0.58898 , $-   , $0.13465 , $0.01000 , $0.03081 , $0.41908 , $0.38290 , $0.21071 , $0.41908 , $13.47100 , $13.44482 , $13.71252 , $13.68634 , $0.55373 , $0.52755 , $0.79525 , $0.76907 
21122021,27122021,VER,VERACRUZ,GPO 06-D,6-D,Contractual,101,TURBOSINA, $13.50625 ,-$0.58898 , $-   , $0.13465 , $0.01000 , $0.03081 , $0.46912 , $0.42862 , $0.21071 , $0.46912 , $13.52104 , $13.49054 , $13.76256 , $13.73206 , $0.60377 , $0.57327 , $0.84529 , $0.81479 
21122021,27122021,VSA,VILLAHERMOSA,GPO 10-A,10-A,Adicional,101,TURBOSINA, $13.48374 , $-   , $-   , $0.13586 , $0.01000 , $0.04575 , $0.26484 , $0.23010 , $0.14238 , $0.26484 , $13.88444 , $13.85970 , $14.07257 , $14.04783 , $0.40070 , $0.37596 , $0.58883 , $0.56409 
21122021,27122021,VSA,VILLAHERMOSA,GPO 10-B,10-B,Adicional,101,TURBOSINA, $13.48374 , $-   , $-   , $0.13586 , $0.01000 , $0.04575 , $0.28073 , $0.24391 , $0.14238 , $0.28073 , $13.90033 , $13.87351 , $14.08846 , $14.06164 , $0.41659 , $0.38977 , $0.60472 , $0.57790 
21122021,27122021,VSA,VILLAHERMOSA,GPO 10-C,10-C,Adicional,101,TURBOSINA, $13.48374 , $-   , $-   , $0.13586 , $0.01000 , $0.04575 , $0.35489 , $0.30834 , $0.14238 , $0.35489 , $13.97449 , $13.93794 , $14.16262 , $14.12607 , $0.49075 , $0.45420 , $0.67888 , $0.64233 
21122021,27122021,VSA,VILLAHERMOSA,GPO 10-D,10-D,Adicional,101,TURBOSINA, $13.48374 , $-   , $-   , $0.13586 , $0.01000 , $0.04575 , $0.39726 , $0.34515 , $0.14238 , $0.39726 , $14.01686 , $13.97475 , $14.20499 , $14.16288 , $0.53312 , $0.49101 , $0.72125 , $0.67914 
21122021,27122021,VSA,VILLAHERMOSA,GPO 01-A,1-A,Contractual,101,TURBOSINA, $13.48374 ,-$0.06010 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.26484 , $0.23010 , $0.14238 , $0.26484 , $13.82434 , $13.79960 , $14.01247 , $13.98773 , $0.40070 , $0.37596 , $0.58883 , $0.56409 
21122021,27122021,VSA,VILLAHERMOSA,GPO 01-B,1-B,Contractual,101,TURBOSINA, $13.48374 ,-$0.06010 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.28073 , $0.24391 , $0.14238 , $0.28073 , $13.84023 , $13.81341 , $14.02836 , $14.00154 , $0.41659 , $0.38977 , $0.60472 , $0.57790 
21122021,27122021,VSA,VILLAHERMOSA,GPO 01-C,1-C,Contractual,101,TURBOSINA, $13.48374 ,-$0.06010 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.35489 , $0.30834 , $0.14238 , $0.35489 , $13.91439 , $13.87784 , $14.10252 , $14.06597 , $0.49075 , $0.45420 , $0.67888 , $0.64233 
21122021,27122021,VSA,VILLAHERMOSA,GPO 01-D,1-D,Contractual,101,TURBOSINA, $13.48374 ,-$0.06010 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.39726 , $0.34515 , $0.14238 , $0.39726 , $13.95676 , $13.91465 , $14.14489 , $14.10278 , $0.53312 , $0.49101 , $0.72125 , $0.67914 
21122021,27122021,VSA,VILLAHERMOSA,GPO 10-A,10-A,Contractual,101,TURBOSINA, $13.48374 , $-   , $-   , $0.13586 , $0.01000 , $0.04575 , $0.26484 , $0.23010 , $0.14238 , $0.26484 , $13.88444 , $13.85970 , $14.07257 , $14.04783 , $0.40070 , $0.37596 , $0.58883 , $0.56409 
21122021,27122021,VSA,VILLAHERMOSA,GPO 10-B,10-B,Contractual,101,TURBOSINA, $13.48374 , $-   , $-   , $0.13586 , $0.01000 , $0.04575 , $0.28073 , $0.24391 , $0.14238 , $0.28073 , $13.90033 , $13.87351 , $14.08846 , $14.06164 , $0.41659 , $0.38977 , $0.60472 , $0.57790 
21122021,27122021,VSA,VILLAHERMOSA,GPO 10-C,10-C,Contractual,101,TURBOSINA, $13.48374 , $-   , $-   , $0.13586 , $0.01000 , $0.04575 , $0.35489 , $0.30834 , $0.14238 , $0.35489 , $13.97449 , $13.93794 , $14.16262 , $14.12607 , $0.49075 , $0.45420 , $0.67888 , $0.64233 
21122021,27122021,VSA,VILLAHERMOSA,GPO 10-D,10-D,Contractual,101,TURBOSINA, $13.48374 , $-   , $-   , $0.13586 , $0.01000 , $0.04575 , $0.39726 , $0.34515 , $0.14238 , $0.39726 , $14.01686 , $13.97475 , $14.20499 , $14.16288 , $0.53312 , $0.49101 , $0.72125 , $0.67914 
21122021,27122021,VSA,VILLAHERMOSA,GPO 02-A,2-A,Contractual,101,TURBOSINA, $13.48374 ,-$0.30050 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.26484 , $0.23010 , $0.14238 , $0.26484 , $13.58394 , $13.55920 , $13.77207 , $13.74733 , $0.40070 , $0.37596 , $0.58883 , $0.56409 
21122021,27122021,VSA,VILLAHERMOSA,GPO 02-B,2-B,Contractual,101,TURBOSINA, $13.48374 ,-$0.30050 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.28073 , $0.24391 , $0.14238 , $0.28073 , $13.59983 , $13.57301 , $13.78796 , $13.76114 , $0.41659 , $0.38977 , $0.60472 , $0.57790 
21122021,27122021,VSA,VILLAHERMOSA,GPO 02-C,2-C,Contractual,101,TURBOSINA, $13.48374 ,-$0.30050 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.35489 , $0.30834 , $0.14238 , $0.35489 , $13.67399 , $13.63744 , $13.86212 , $13.82557 , $0.49075 , $0.45420 , $0.67888 , $0.64233 
21122021,27122021,VSA,VILLAHERMOSA,GPO 02-D,2-D,Contractual,101,TURBOSINA, $13.48374 ,-$0.30050 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.39726 , $0.34515 , $0.14238 , $0.39726 , $13.71636 , $13.67425 , $13.90449 , $13.86238 , $0.53312 , $0.49101 , $0.72125 , $0.67914 
21122021,27122021,VSA,VILLAHERMOSA,GPO 03-A,3-A,Contractual,101,TURBOSINA, $13.48374 ,-$0.36060 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.26484 , $0.23010 , $0.14238 , $0.26484 , $13.52384 , $13.49910 , $13.71197 , $13.68723 , $0.40070 , $0.37596 , $0.58883 , $0.56409 
21122021,27122021,VSA,VILLAHERMOSA,GPO 03-B,3-B,Contractual,101,TURBOSINA, $13.48374 ,-$0.36060 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.28073 , $0.24391 , $0.14238 , $0.28073 , $13.53973 , $13.51291 , $13.72786 , $13.70104 , $0.41659 , $0.38977 , $0.60472 , $0.57790 
21122021,27122021,VSA,VILLAHERMOSA,GPO 03-C,3-C,Contractual,101,TURBOSINA, $13.48374 ,-$0.36060 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.35489 , $0.30834 , $0.14238 , $0.35489 , $13.61389 , $13.57734 , $13.80202 , $13.76547 , $0.49075 , $0.45420 , $0.67888 , $0.64233 
21122021,27122021,VSA,VILLAHERMOSA,GPO 03-D,3-D,Contractual,101,TURBOSINA, $13.48374 ,-$0.36060 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.39726 , $0.34515 , $0.14238 , $0.39726 , $13.65626 , $13.61415 , $13.84439 , $13.80228 , $0.53312 , $0.49101 , $0.72125 , $0.67914 
21122021,27122021,VSA,VILLAHERMOSA,GPO 04-A,4-A,Contractual,101,TURBOSINA, $13.48374 ,-$0.51085 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.26484 , $0.23010 , $0.14238 , $0.26484 , $13.37359 , $13.34885 , $13.56172 , $13.53698 , $0.40070 , $0.37596 , $0.58883 , $0.56409 
21122021,27122021,VSA,VILLAHERMOSA,GPO 04-B,4-B,Contractual,101,TURBOSINA, $13.48374 ,-$0.51085 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.28073 , $0.24391 , $0.14238 , $0.28073 , $13.38948 , $13.36266 , $13.57761 , $13.55079 , $0.41659 , $0.38977 , $0.60472 , $0.57790 
21122021,27122021,VSA,VILLAHERMOSA,GPO 04-C,4-C,Contractual,101,TURBOSINA, $13.48374 ,-$0.51085 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.35489 , $0.30834 , $0.14238 , $0.35489 , $13.46364 , $13.42709 , $13.65177 , $13.61522 , $0.49075 , $0.45420 , $0.67888 , $0.64233 
21122021,27122021,VSA,VILLAHERMOSA,GPO 04-D,4-D,Contractual,101,TURBOSINA, $13.48374 ,-$0.51085 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.39726 , $0.34515 , $0.14238 , $0.39726 , $13.50601 , $13.46390 , $13.69414 , $13.65203 , $0.53312 , $0.49101 , $0.72125 , $0.67914 
21122021,27122021,VSA,VILLAHERMOSA,GPO 05-A,5-A,Contractual,101,TURBOSINA, $13.48374 ,-$0.57095 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.26484 , $0.23010 , $0.14238 , $0.26484 , $13.31349 , $13.28875 , $13.50162 , $13.47688 , $0.40070 , $0.37596 , $0.58883 , $0.56409 
21122021,27122021,VSA,VILLAHERMOSA,GPO 05-B,5-B,Contractual,101,TURBOSINA, $13.48374 ,-$0.57095 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.28073 , $0.24391 , $0.14238 , $0.28073 , $13.32938 , $13.30256 , $13.51751 , $13.49069 , $0.41659 , $0.38977 , $0.60472 , $0.57790 
21122021,27122021,VSA,VILLAHERMOSA,GPO 05-C,5-C,Contractual,101,TURBOSINA, $13.48374 ,-$0.57095 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.35489 , $0.30834 , $0.14238 , $0.35489 , $13.40354 , $13.36699 , $13.59167 , $13.55512 , $0.49075 , $0.45420 , $0.67888 , $0.64233 
21122021,27122021,VSA,VILLAHERMOSA,GPO 05-D,5-D,Contractual,101,TURBOSINA, $13.48374 ,-$0.57095 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.39726 , $0.34515 , $0.14238 , $0.39726 , $13.44591 , $13.40380 , $13.63404 , $13.59193 , $0.53312 , $0.49101 , $0.72125 , $0.67914 
21122021,27122021,VSA,VILLAHERMOSA,GPO 06-A,6-A,Contractual,101,TURBOSINA, $13.48374 ,-$0.58898 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.26484 , $0.23010 , $0.14238 , $0.26484 , $13.29546 , $13.27072 , $13.48359 , $13.45885 , $0.40070 , $0.37596 , $0.58883 , $0.56409 
21122021,27122021,VSA,VILLAHERMOSA,GPO 06-B,6-B,Contractual,101,TURBOSINA, $13.48374 ,-$0.58898 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.28073 , $0.24391 , $0.14238 , $0.28073 , $13.31135 , $13.28453 , $13.49948 , $13.47266 , $0.41659 , $0.38977 , $0.60472 , $0.57790 
21122021,27122021,VSA,VILLAHERMOSA,GPO 06-C,6-C,Contractual,101,TURBOSINA, $13.48374 ,-$0.58898 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.35489 , $0.30834 , $0.14238 , $0.35489 , $13.38551 , $13.34896 , $13.57364 , $13.53709 , $0.49075 , $0.45420 , $0.67888 , $0.64233 
21122021,27122021,VSA,VILLAHERMOSA,GPO 06-D,6-D,Contractual,101,TURBOSINA, $13.48374 ,-$0.58898 , $-   , $0.13586 , $0.01000 , $0.04575 , $0.39726 , $0.34515 , $0.14238 , $0.39726 , $13.42788 , $13.38577 , $13.61601 , $13.57390 , $0.53312 , $0.49101 , $0.72125 , $0.67914 
21122021,27122021,ZCL,ZACATECAS,GPO 10-A,10-A,Adicional,101,TURBOSINA, $13.67945 , $-   , $-   , $0.14537 , $-   , $-   , $0.31274 , $-   , $-   , $0.31274 , $14.13756 , $-   , $-   , $-   , $0.45811 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 10-B,10-B,Adicional,101,TURBOSINA, $13.67945 , $-   , $-   , $0.14537 , $-   , $-   , $0.33151 , $-   , $-   , $0.33151 , $14.15633 , $-   , $-   , $-   , $0.47688 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 10-C,10-C,Adicional,101,TURBOSINA, $13.67945 , $-   , $-   , $0.14537 , $-   , $-   , $0.41908 , $-   , $-   , $0.41908 , $14.24390 , $-   , $-   , $-   , $0.56445 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 10-D,10-D,Adicional,101,TURBOSINA, $13.67945 , $-   , $-   , $0.14537 , $-   , $-   , $0.46912 , $-   , $-   , $0.46912 , $14.29394 , $-   , $-   , $-   , $0.61449 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 01-A,1-A,Contractual,101,TURBOSINA, $13.67945 ,-$0.06010 , $-   , $0.14537 , $-   , $-   , $0.31274 , $-   , $-   , $0.31274 , $14.07746 , $-   , $-   , $-   , $0.45811 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 01-B,1-B,Contractual,101,TURBOSINA, $13.67945 ,-$0.06010 , $-   , $0.14537 , $-   , $-   , $0.33151 , $-   , $-   , $0.33151 , $14.09623 , $-   , $-   , $-   , $0.47688 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 01-C,1-C,Contractual,101,TURBOSINA, $13.67945 ,-$0.06010 , $-   , $0.14537 , $-   , $-   , $0.41908 , $-   , $-   , $0.41908 , $14.18380 , $-   , $-   , $-   , $0.56445 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 01-D,1-D,Contractual,101,TURBOSINA, $13.67945 ,-$0.06010 , $-   , $0.14537 , $-   , $-   , $0.46912 , $-   , $-   , $0.46912 , $14.23384 , $-   , $-   , $-   , $0.61449 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 10-A,10-A,Contractual,101,TURBOSINA, $13.67945 , $-   , $-   , $0.14537 , $-   , $-   , $0.31274 , $-   , $-   , $0.31274 , $14.13756 , $-   , $-   , $-   , $0.45811 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 10-B,10-B,Contractual,101,TURBOSINA, $13.67945 , $-   , $-   , $0.14537 , $-   , $-   , $0.33151 , $-   , $-   , $0.33151 , $14.15633 , $-   , $-   , $-   , $0.47688 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 10-C,10-C,Contractual,101,TURBOSINA, $13.67945 , $-   , $-   , $0.14537 , $-   , $-   , $0.41908 , $-   , $-   , $0.41908 , $14.24390 , $-   , $-   , $-   , $0.56445 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 10-D,10-D,Contractual,101,TURBOSINA, $13.67945 , $-   , $-   , $0.14537 , $-   , $-   , $0.46912 , $-   , $-   , $0.46912 , $14.29394 , $-   , $-   , $-   , $0.61449 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 02-A,2-A,Contractual,101,TURBOSINA, $13.67945 ,-$0.30050 , $-   , $0.14537 , $-   , $-   , $0.31274 , $-   , $-   , $0.31274 , $13.83706 , $-   , $-   , $-   , $0.45811 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 02-B,2-B,Contractual,101,TURBOSINA, $13.67945 ,-$0.30050 , $-   , $0.14537 , $-   , $-   , $0.33151 , $-   , $-   , $0.33151 , $13.85583 , $-   , $-   , $-   , $0.47688 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 02-C,2-C,Contractual,101,TURBOSINA, $13.67945 ,-$0.30050 , $-   , $0.14537 , $-   , $-   , $0.41908 , $-   , $-   , $0.41908 , $13.94340 , $-   , $-   , $-   , $0.56445 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 02-D,2-D,Contractual,101,TURBOSINA, $13.67945 ,-$0.30050 , $-   , $0.14537 , $-   , $-   , $0.46912 , $-   , $-   , $0.46912 , $13.99344 , $-   , $-   , $-   , $0.61449 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 03-A,3-A,Contractual,101,TURBOSINA, $13.67945 ,-$0.36060 , $-   , $0.14537 , $-   , $-   , $0.31274 , $-   , $-   , $0.31274 , $13.77696 , $-   , $-   , $-   , $0.45811 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 03-B,3-B,Contractual,101,TURBOSINA, $13.67945 ,-$0.36060 , $-   , $0.14537 , $-   , $-   , $0.33151 , $-   , $-   , $0.33151 , $13.79573 , $-   , $-   , $-   , $0.47688 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 03-C,3-C,Contractual,101,TURBOSINA, $13.67945 ,-$0.36060 , $-   , $0.14537 , $-   , $-   , $0.41908 , $-   , $-   , $0.41908 , $13.88330 , $-   , $-   , $-   , $0.56445 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 03-D,3-D,Contractual,101,TURBOSINA, $13.67945 ,-$0.36060 , $-   , $0.14537 , $-   , $-   , $0.46912 , $-   , $-   , $0.46912 , $13.93334 , $-   , $-   , $-   , $0.61449 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 04-A,4-A,Contractual,101,TURBOSINA, $13.67945 ,-$0.51085 , $-   , $0.14537 , $-   , $-   , $0.31274 , $-   , $-   , $0.31274 , $13.62671 , $-   , $-   , $-   , $0.45811 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 04-B,4-B,Contractual,101,TURBOSINA, $13.67945 ,-$0.51085 , $-   , $0.14537 , $-   , $-   , $0.33151 , $-   , $-   , $0.33151 , $13.64548 , $-   , $-   , $-   , $0.47688 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 04-C,4-C,Contractual,101,TURBOSINA, $13.67945 ,-$0.51085 , $-   , $0.14537 , $-   , $-   , $0.41908 , $-   , $-   , $0.41908 , $13.73305 , $-   , $-   , $-   , $0.56445 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 04-D,4-D,Contractual,101,TURBOSINA, $13.67945 ,-$0.51085 , $-   , $0.14537 , $-   , $-   , $0.46912 , $-   , $-   , $0.46912 , $13.78309 , $-   , $-   , $-   , $0.61449 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 05-A,5-A,Contractual,101,TURBOSINA, $13.67945 ,-$0.57095 , $-   , $0.14537 , $-   , $-   , $0.31274 , $-   , $-   , $0.31274 , $13.56661 , $-   , $-   , $-   , $0.45811 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 05-B,5-B,Contractual,101,TURBOSINA, $13.67945 ,-$0.57095 , $-   , $0.14537 , $-   , $-   , $0.33151 , $-   , $-   , $0.33151 , $13.58538 , $-   , $-   , $-   , $0.47688 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 05-C,5-C,Contractual,101,TURBOSINA, $13.67945 ,-$0.57095 , $-   , $0.14537 , $-   , $-   , $0.41908 , $-   , $-   , $0.41908 , $13.67295 , $-   , $-   , $-   , $0.56445 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 05-D,5-D,Contractual,101,TURBOSINA, $13.67945 ,-$0.57095 , $-   , $0.14537 , $-   , $-   , $0.46912 , $-   , $-   , $0.46912 , $13.72299 , $-   , $-   , $-   , $0.61449 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 06-A,6-A,Contractual,101,TURBOSINA, $13.67945 ,-$0.58898 , $-   , $0.14537 , $-   , $-   , $0.31274 , $-   , $-   , $0.31274 , $13.54858 , $-   , $-   , $-   , $0.45811 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 06-B,6-B,Contractual,101,TURBOSINA, $13.67945 ,-$0.58898 , $-   , $0.14537 , $-   , $-   , $0.33151 , $-   , $-   , $0.33151 , $13.56735 , $-   , $-   , $-   , $0.47688 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 06-C,6-C,Contractual,101,TURBOSINA, $13.67945 ,-$0.58898 , $-   , $0.14537 , $-   , $-   , $0.41908 , $-   , $-   , $0.41908 , $13.65492 , $-   , $-   , $-   , $0.56445 , $-   , $-   , $-   
21122021,27122021,ZCL,ZACATECAS,GPO 06-D,6-D,Contractual,101,TURBOSINA, $13.67945 ,-$0.58898 , $-   , $0.14537 , $-   , $-   , $0.46912 , $-   , $-   , $0.46912 , $13.70496 , $-   , $-   , $-   , $0.61449 , $-   , $-   , $-   
21122021,27122021,ZIH,ZIHUATANEJO,GPO 10-A,10-A,Adicional,101,TURBOSINA, $14.05482 , $-   , $-   , $0.22976 , $0.01000 , $0.13254 , $0.31274 , $0.28574 , $0.21071 , $0.31274 , $14.59732 , $14.58032 , $14.94057 , $14.92357 , $0.54250 , $0.52550 , $0.88575 , $0.86875 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 10-B,10-B,Adicional,101,TURBOSINA, $14.05482 , $-   , $-   , $0.22976 , $0.01000 , $0.13254 , $0.33151 , $0.30289 , $0.21071 , $0.33151 , $14.61609 , $14.59747 , $14.95934 , $14.94072 , $0.56127 , $0.54265 , $0.90452 , $0.88590 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 10-C,10-C,Adicional,101,TURBOSINA, $14.05482 , $-   , $-   , $0.22976 , $0.01000 , $0.13254 , $0.41908 , $0.38290 , $0.21071 , $0.41908 , $14.70366 , $14.67748 , $15.04691 , $15.02073 , $0.64884 , $0.62266 , $0.99209 , $0.96591 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 10-D,10-D,Adicional,101,TURBOSINA, $14.05482 , $-   , $-   , $0.22976 , $0.01000 , $0.13254 , $0.46912 , $0.42862 , $0.21071 , $0.46912 , $14.75370 , $14.72320 , $15.09695 , $15.06645 , $0.69888 , $0.66838 , $1.04213 , $1.01163 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 01-A,1-A,Contractual,101,TURBOSINA, $14.05482 ,-$0.06010 , $-   , $0.22976 , $0.01000 , $0.13254 , $0.31274 , $0.28574 , $0.21071 , $0.31274 , $14.53722 , $14.52022 , $14.88047 , $14.86347 , $0.54250 , $0.52550 , $0.88575 , $0.86875 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 01-B,1-B,Contractual,101,TURBOSINA, $14.05482 ,-$0.06010 , $-   , $0.22976 , $0.01000 , $0.13254 , $0.33151 , $0.30289 , $0.21071 , $0.33151 , $14.55599 , $14.53737 , $14.89924 , $14.88062 , $0.56127 , $0.54265 , $0.90452 , $0.88590 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 01-C,1-C,Contractual,101,TURBOSINA, $14.05482 ,-$0.06010 , $-   , $0.22976 , $0.01000 , $0.13254 , $0.41908 , $0.38290 , $0.21071 , $0.41908 , $14.64356 , $14.61738 , $14.98681 , $14.96063 , $0.64884 , $0.62266 , $0.99209 , $0.96591 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 01-D,1-D,Contractual,101,TURBOSINA, $14.05482 ,-$0.06010 , $-   , $0.22976 , $0.01000 , $0.13254 , $0.46912 , $0.42862 , $0.21071 , $0.46912 , $14.69360 , $14.66310 , $15.03685 , $15.00635 , $0.69888 , $0.66838 , $1.04213 , $1.01163 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 10-A,10-A,Contractual,101,TURBOSINA, $14.05482 , $-   , $-   , $0.22976 , $0.01000 , $0.13254 , $0.31274 , $0.28574 , $0.21071 , $0.31274 , $14.59732 , $14.58032 , $14.94057 , $14.92357 , $0.54250 , $0.52550 , $0.88575 , $0.86875 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 10-B,10-B,Contractual,101,TURBOSINA, $14.05482 , $-   , $-   , $0.22976 , $0.01000 , $0.13254 , $0.33151 , $0.30289 , $0.21071 , $0.33151 , $14.61609 , $14.59747 , $14.95934 , $14.94072 , $0.56127 , $0.54265 , $0.90452 , $0.88590 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 10-C,10-C,Contractual,101,TURBOSINA, $14.05482 , $-   , $-   , $0.22976 , $0.01000 , $0.13254 , $0.41908 , $0.38290 , $0.21071 , $0.41908 , $14.70366 , $14.67748 , $15.04691 , $15.02073 , $0.64884 , $0.62266 , $0.99209 , $0.96591 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 10-D,10-D,Contractual,101,TURBOSINA, $14.05482 , $-   , $-   , $0.22976 , $0.01000 , $0.13254 , $0.46912 , $0.42862 , $0.21071 , $0.46912 , $14.75370 , $14.72320 , $15.09695 , $15.06645 , $0.69888 , $0.66838 , $1.04213 , $1.01163 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 02-A,2-A,Contractual,101,TURBOSINA, $14.05482 ,-$0.30050 , $-   , $0.22976 , $0.01000 , $0.13254 , $0.31274 , $0.28574 , $0.21071 , $0.31274 , $14.29682 , $14.27982 , $14.64007 , $14.62307 , $0.54250 , $0.52550 , $0.88575 , $0.86875 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 02-B,2-B,Contractual,101,TURBOSINA, $14.05482 ,-$0.30050 , $-   , $0.22976 , $0.01000 , $0.13254 , $0.33151 , $0.30289 , $0.21071 , $0.33151 , $14.31559 , $14.29697 , $14.65884 , $14.64022 , $0.56127 , $0.54265 , $0.90452 , $0.88590 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 02-C,2-C,Contractual,101,TURBOSINA, $14.05482 ,-$0.30050 , $-   , $0.22976 , $0.01000 , $0.13254 , $0.41908 , $0.38290 , $0.21071 , $0.41908 , $14.40316 , $14.37698 , $14.74641 , $14.72023 , $0.64884 , $0.62266 , $0.99209 , $0.96591 
21122021,27122021,ZIH,ZIHUATANEJO,GPO 02-D,2-D,Contractual,101,TURBOSINA, $14.05482 ,-$0.30050 , $-   , $0.22976 , $0.01000 , $0.13254 , $0.46912 , $0.42862 , $0.21071 , $0.46912 , $14.45320 , $14.42270 , $14.79645 , $14.76595 , $0.69888 , $0.66838 , $1.04213 , $1.01163 
